Fecha,Sorteo,Euros,Numero,Categoria
04/07/2015,54.0,200000,44747,Tercer Premio Extraordinario
09/07/2015,55.0,300000,95148,Primer Premio Ordinario
09/07/2015,55.0,60000,79002,Segundo Premio Ordinario
11/07/2015,56.0,1000000,85336,Primer Premio Extraordinario
11/07/2015,56.0,250000,06870,Segundo Premio Extraordinario
11/07/2015,56.0,50000,77097,Tercer Premio Extraordinario
16/07/2015,57.0,300000,71587,Primer Premio Ordinario
16/07/2015,57.0,60000,70629,Segundo Premio Ordinario
18/07/2015,58.0,600000,99266,Primer Premio Ordinario
18/07/2015,58.0,120000,57160,Segundo Premio Ordinario
23/07/2015,59.0,300000,50851,Primer Premio Ordinario
23/07/2015,59.0,60000,82186,Segundo Premio Ordinario
25/07/2015,60.0,600000,67055,Primer Premio Ordinario
25/07/2015,60.0,120000,90327,Segundo Premio Ordinario
30/07/2015,61.0,300000,12753,Primer Premio Ordinario
30/07/2015,61.0,60000,32600,Segundo Premio Ordinario
01/08/2015,62.0,1000000,98869,Primer Premio Extraordinario
01/08/2015,62.0,250000,55758,Segundo Premio Extraordinario
01/08/2015,62.0,50000,26848,Tercer Premio Extraordinario
06/08/2015,63.0,300000,01875,Primer Premio Ordinario
06/08/2015,63.0,60000,52920,Segundo Premio Ordinario
08/08/2015,64.0,600000,07920,Primer Premio Ordinario
08/08/2015,64.0,120000,07524,Segundo Premio Ordinario
13/08/2015,65.0,300000,48633,Primer Premio Ordinario
13/08/2015,65.0,60000,13175,Segundo Premio Ordinario
15/08/2015,66.0,600000,61844,Primer Premio Ordinario
15/08/2015,66.0,120000,61908,Segundo Premio Ordinario
20/08/2015,67.0,300000,25344,Primer Premio Ordinario
20/08/2015,67.0,60000,18186,Segundo Premio Ordinario
22/08/2015,68.0,600000,48444,Primer Premio Ordinario
22/08/2015,68.0,120000,31158,Segundo Premio Ordinario
27/08/2015,69.0,300000,38466,Primer Premio Ordinario
27/08/2015,69.0,60000,55518,Segundo Premio Ordinario
29/08/2015,70.0,600000,08887,Primer Premio Ordinario
29/08/2015,70.0,120000,82632,Segundo Premio Ordinario
03/09/2015,71.0,300000,27959,Primer Premio Ordinario
03/09/2015,71.0,60000,64086,Segundo Premio Ordinario
05/09/2015,72.0,1000000,65801,Primer Premio Extraordinario
05/09/2015,72.0,250000,20515,Segundo Premio Extraordinario
05/09/2015,72.0,50000,14979,Tercer Premio Extraordinario
10/09/2015,73.0,300000,92823,Primer Premio Ordinario
10/09/2015,73.0,60000,60518,Segundo Premio Ordinario
12/09/2015,74.0,600000,20507,Primer Premio Ordinario
12/09/2015,74.0,120000,74550,Segundo Premio Ordinario
17/09/2015,75.0,300000,72973,Primer Premio Ordinario
17/09/2015,75.0,60000,19688,Segundo Premio Ordinario
19/09/2015,76.0,600000,22012,Primer Premio Ordinario
19/09/2015,76.0,120000,13673,Segundo Premio Ordinario
24/09/2015,77.0,300000,79350,Primer Premio Ordinario
24/09/2015,77.0,60000,62652,Segundo Premio Ordinario
26/09/2015,78.0,600000,91022,Primer Premio Ordinario
26/09/2015,78.0,120000,18028,Segundo Premio Ordinario
01/10/2015,79.0,300000,86044,Primer Premio Ordinario
01/10/2015,79.0,60000,57728,Segundo Premio Ordinario
03/10/2015,80.0,1000000,55458,Primer Premio Extraordinario
03/10/2015,80.0,250000,14036,Segundo Premio Extraordinario
03/10/2015,80.0,50000,19385,Tercer Premio Extraordinario
08/10/2015,81.0,300000,06989,Primer Premio Ordinario
08/10/2015,81.0,60000,95541,Segundo Premio Ordinario
10/10/2015,82.0,600000,14980,Primer Premio Ordinario
10/10/2015,82.0,120000,30313,Segundo Premio Ordinario
15/10/2015,83.0,300000,24083,Primer Premio Ordinario
15/10/2015,83.0,60000,29467,Segundo Premio Ordinario
17/10/2015,84.0,600000,87172,Primer Premio Ordinario
17/10/2015,84.0,120000,45841,Segundo Premio Ordinario
22/10/2015,85.0,300000,20156,Primer Premio Ordinario
22/10/2015,85.0,60000,12279,Segundo Premio Ordinario
24/10/2015,86.0,600000,05883,Primer Premio Ordinario
24/10/2015,86.0,120000,28428,Segundo Premio Ordinario
29/10/2015,87.0,300000,41272,Primer Premio Ordinario
29/10/2015,87.0,60000,88058,Segundo Premio Ordinario
31/10/2015,88.0,600000,78012,Primer Premio Ordinario
31/10/2015,88.0,120000,01288,Segundo Premio Ordinario
05/11/2015,89.0,300000,38531,Primer Premio Ordinario
05/11/2015,89.0,60000,69445,Segundo Premio Ordinario
07/11/2015,90.0,600000,04978,Primer Premio Ordinario
07/11/2015,90.0,120000,13158,Segundo Premio Ordinario
12/11/2015,91.0,300000,07684,Primer Premio Ordinario
12/11/2015,91.0,60000,46178,Segundo Premio Ordinario
14/11/2015,92.0,1000000,41780,Primer Premio Extraordinario
14/11/2015,92.0,250000,24208,Segundo Premio Extraordinario
14/11/2015,92.0,50000,40979,Tercer Premio Extraordinario
19/11/2015,93.0,300000,10522,Primer Premio Ordinario
19/11/2015,93.0,60000,65044,Segundo Premio Ordinario
21/11/2015,94.0,600000,03208,Primer Premio Ordinario
21/11/2015,94.0,120000,55516,Segundo Premio Ordinario
26/11/2015,95.0,300000,75721,Primer Premio Ordinario
26/11/2015,95.0,60000,12614,Segundo Premio Ordinario
28/11/2015,96.0,600000,89993,Primer Premio Ordinario
28/11/2015,96.0,120000,33747,Segundo Premio Ordinario
03/12/2015,97.0,300000,80028,Primer Premio Ordinario
03/12/2015,97.0,60000,66248,Segundo Premio Ordinario
05/12/2015,98.0,1000000,01301,Primer Premio Extraordinario
05/12/2015,98.0,250000,73975,Segundo Premio Extraordinario
05/12/2015,98.0,50000,72178,Tercer Premio Extraordinario
10/12/2015,99.0,300000,17979,Primer Premio Ordinario
10/12/2015,99.0,60000,47380,Segundo Premio Ordinario
12/12/2015,100.0,600000,71770,Primer Premio Ordinario
12/12/2015,100.0,120000,84367,Segundo Premio Ordinario
17/12/2015,101.0,300000,18906,Primer Premio Ordinario
17/12/2015,101.0,60000,06264,Segundo Premio Ordinario
22/12/2015,102.0,4000000,79140,Primer Premio
22/12/2015,102.0,1250000,12775,Segundo Premio
22/12/2015,102.0,500000,05163,Tercer Premio
22/12/2015,102.0,200000,52215,1º Cuarto Premio
22/12/2015,102.0,200000,71119,2º Cuarto Premio
22/12/2015,102.0,60000,73867,1º Quinto Premio
22/12/2015,102.0,60000,89023,2º Quinto Premio
22/12/2015,102.0,60000,51688,3º Quinto Premio
22/12/2015,102.0,60000,70481,4º Quinto Premio
22/12/2015,102.0,60000,00943,5º Quinto Premio
22/12/2015,102.0,60000,43221,6º Quinto Premio
22/12/2015,102.0,60000,59435,7º Quinto Premio
22/12/2015,102.0,60000,18102,8º Quinto Premio
06/01/2016,1.0,2000000,22654,Primer Premio Extraordinario
06/01/2016,1.0,750000,60755,Segundo Premio Extraordinario
06/01/2016,1.0,250000,95395,Tercer Premio Extraordinario
07/01/2016,2.0,300000,92539,Primer Premio Ordinario
07/01/2016,2.0,60000,87637,Segundo Premio Ordinario
14/01/2016,3.0,300000,55491,Primer Premio Ordinario
14/01/2016,3.0,60000,85150,Segundo Premio Ordinario
16/01/2016,4.0,1300000,30898,Primer Premio Extraordinario
16/01/2016,4.0,250000,08602,Segundo Premio Extraordinario
21/01/2016,5.0,300000,29180,Primer Premio Ordinario
21/01/2016,5.0,60000,54883,Segundo Premio Ordinario
23/01/2016,6.0,1000000,13741,Primer Premio Extraordinario
23/01/2016,6.0,250000,38669,Segundo Premio Extraordinario
23/01/2016,6.0,50000,77854,Tercer Premio Extraordinario
28/01/2016,7.0,300000,19802,Primer Premio Ordinario
28/01/2016,7.0,60000,33982,Segundo Premio Ordinario
30/01/2016,8.0,600000,29942,Primer Premio Ordinario
30/01/2016,8.0,120000,75279,Segundo Premio Ordinario
04/02/2016,9.0,300000,15822,Primer Premio Ordinario
04/02/2016,9.0,60000,50942,Segundo Premio Ordinario
06/02/2016,10.0,600000,25132,Primer Premio Ordinario
06/02/2016,10.0,120000,01792,Segundo Premio Ordinario
11/02/2016,11.0,300000,20974,Primer Premio Ordinario
11/02/2016,11.0,60000,50689,Segundo Premio Ordinario
13/02/2016,12.0,1300000,23248,Primer Premio Extraordinario
13/02/2016,12.0,250000,77399,Segundo Premio Extraordinario
18/02/2016,13.0,300000,29630,Primer Premio Ordinario
18/02/2016,13.0,60000,07101,Segundo Premio Ordinario
20/02/2016,14.0,600000,07581,Primer Premio Ordinario
20/02/2016,14.0,120000,74308,Segundo Premio Ordinario
25/02/2016,15.0,300000,37819,Primer Premio Ordinario
25/02/2016,15.0,60000,70310,Segundo Premio Ordinario
27/02/2016,16.0,600000,79235,Primer Premio Ordinario
27/02/2016,16.0,120000,40598,Segundo Premio Ordinario
03/03/2016,17.0,300000,95787,Primer Premio Ordinario
03/03/2016,17.0,60000,12816,Segundo Premio Ordinario
05/03/2016,18.0,600000,92770,Primer Premio Ordinario
05/03/2016,18.0,120000,84055,Segundo Premio Ordinario
10/03/2016,19.0,300000,25847,Primer Premio Ordinario
10/03/2016,19.0,60000,68805,Segundo Premio Ordinario
12/03/2016,20.0,600000,00687,Primer Premio Ordinario
12/03/2016,20.0,120000,37251,Segundo Premio Ordinario
17/03/2016,21.0,300000,71302,Primer Premio Ordinario
17/03/2016,21.0,60000,35476,Segundo Premio Ordinario
19/03/2016,22.0,1300000,91885,Primer Premio Extraordinario
19/03/2016,22.0,250000,77677,Segundo Premio Extraordinario
24/03/2016,23.0,300000,03362,Primer Premio Ordinario
24/03/2016,23.0,60000,52680,Segundo Premio Ordinario
26/03/2016,24.0,600000,73501,Primer Premio Ordinario
26/03/2016,24.0,120000,24258,Segundo Premio Ordinario
31/03/2016,25.0,300000,27468,Primer Premio Ordinario
31/03/2016,25.0,60000,60819,Segundo Premio Ordinario
02/04/2016,26.0,600000,53208,Primer Premio Ordinario
02/04/2016,26.0,120000,00386,Segundo Premio Ordinario
07/04/2016,27.0,300000,62970,Primer Premio Ordinario
07/04/2016,27.0,60000,74396,Segundo Premio Ordinario
09/04/2016,28.0,1000000,39619,Primer Premio Extraordinario
09/04/2016,28.0,250000,30759,Segundo Premio Extraordinario
09/04/2016,28.0,50000,56940,Tercer Premio Extraordinario
14/04/2016,29.0,300000,96228,Primer Premio Ordinario
14/04/2016,29.0,60000,88414,Segundo Premio Ordinario
16/04/2016,30.0,600000,79787,Primer Premio Ordinario
16/04/2016,30.0,120000,07818,Segundo Premio Ordinario
21/04/2016,31.0,300000,35097,Primer Premio Ordinario
21/04/2016,31.0,60000,37829,Segundo Premio Ordinario
23/04/2016,32.0,600000,76395,Primer Premio Ordinario
23/04/2016,32.0,120000,83274,Segundo Premio Ordinario
28/04/2016,33.0,300000,15442,Primer Premio Ordinario
28/04/2016,33.0,60000,47239,Segundo Premio Ordinario
30/04/2016,34.0,600000,21014,Primer Premio Ordinario
30/04/2016,34.0,120000,57294,Segundo Premio Ordinario
05/05/2016,35.0,300000,60584,Primer Premio Ordinario
05/05/2016,35.0,60000,58411,Segundo Premio Ordinario
07/05/2016,36.0,1000000,82426,Primer Premio Extraordinario
07/05/2016,36.0,250000,86118,Segundo Premio Extraordinario
07/05/2016,36.0,50000,72103,Tercer Premio Extraordinario
12/05/2016,37.0,300000,55508,Primer Premio Ordinario
12/05/2016,37.0,60000,98351,Segundo Premio Ordinario
14/05/2016,38.0,600000,02770,Primer Premio Ordinario
14/05/2016,38.0,120000,01016,Segundo Premio Ordinario
19/05/2016,39.0,300000,69316,Primer Premio Ordinario
19/05/2016,39.0,60000,22195,Segundo Premio Ordinario
21/05/2016,40.0,600000,09750,Primer Premio Ordinario
21/05/2016,40.0,120000,21686,Segundo Premio Ordinario
26/05/2016,41.0,300000,57600,Primer Premio Ordinario
26/05/2016,41.0,60000,76499,Segundo Premio Ordinario
28/05/2016,42.0,600000,59733,Primer Premio Ordinario
28/05/2016,42.0,120000,70483,Segundo Premio Ordinario
02/06/2016,43.0,300000,05990,Primer Premio Ordinario
02/06/2016,43.0,60000,51781,Segundo Premio Ordinario
04/06/2016,44.0,600000,43473,Primer Premio Ordinario
04/06/2016,44.0,120000,58462,Segundo Premio Ordinario
09/06/2016,45.0,300000,04319,Primer Premio Ordinario
09/06/2016,45.0,60000,95343,Segundo Premio Ordinario
11/06/2016,46.0,1000000,79460,Primer Premio Extraordinario
11/06/2016,46.0,250000,23514,Segundo Premio Extraordinario
11/06/2016,46.0,50000,45878,Tercer Premio Extraordinario
16/06/2016,47.0,300000,91346,Primer Premio Ordinario
16/06/2016,47.0,60000,80902,Segundo Premio Ordinario
18/06/2016,48.0,600000,53971,Primer Premio Ordinario
18/06/2016,48.0,120000,19735,Segundo Premio Ordinario
23/06/2016,49.0,300000,79452,Primer Premio Ordinario
23/06/2016,49.0,60000,77949,Segundo Premio Ordinario
25/06/2016,50.0,600000,33534,Primer Premio Ordinario
25/06/2016,50.0,120000,40214,Segundo Premio Ordinario
30/06/2016,51.0,300000,99941,Primer Premio Ordinario
30/06/2016,51.0,60000,01604,Segundo Premio Ordinario
02/07/2016,52.0,2000000,88790,Primer Premio Extraordinario
02/07/2016,52.0,600000,93377,Segundo Premio Extraordinario
02/07/2016,52.0,200000,64143,Tercer Premio Extraordinario
07/07/2016,53.0,300000,64965,Primer Premio Ordinario
07/07/2016,53.0,60000,31793,Segundo Premio Ordinario
09/07/2016,54.0,1000000,31349,Primer Premio Extraordinario
09/07/2016,54.0,250000,49186,Segundo Premio Extraordinario
09/07/2016,54.0,50000,20487,Tercer Premio Extraordinario
14/07/2016,55.0,300000,89769,Primer Premio Ordinario
14/07/2016,55.0,60000,74769,Segundo Premio Ordinario
16/07/2016,56.0,600000,21858,Primer Premio Ordinario
16/07/2016,56.0,120000,93749,Segundo Premio Ordinario
21/07/2016,57.0,300000,02349,Primer Premio Ordinario
21/07/2016,57.0,60000,38471,Segundo Premio Ordinario
23/07/2016,58.0,600000,42802,Primer Premio Ordinario
23/07/2016,58.0,120000,82064,Segundo Premio Ordinario
28/07/2016,59.0,300000,43220,Primer Premio Ordinario
28/07/2016,59.0,60000,80355,Segundo Premio Ordinario
30/07/2016,60.0,600000,44942,Primer Premio Ordinario
30/07/2016,60.0,120000,57217,Segundo Premio Ordinario
04/08/2016,61.0,300000,98702,Primer Premio Ordinario
04/08/2016,61.0,60000,43464,Segundo Premio Ordinario
06/08/2016,62.0,1000000,27349,Primer Premio Extraordinario
06/08/2016,62.0,250000,61638,Segundo Premio Extraordinario
06/08/2016,62.0,50000,00875,Tercer Premio Extraordinario
11/08/2016,63.0,300000,46266,Primer Premio Ordinario
11/08/2016,63.0,60000,07454,Segundo Premio Ordinario
13/08/2016,64.0,600000,30387,Primer Premio Ordinario
13/08/2016,64.0,120000,99301,Segundo Premio Ordinario
18/08/2016,65.0,300000,28007,Primer Premio Ordinario
18/08/2016,65.0,60000,68726,Segundo Premio Ordinario
20/08/2016,66.0,600000,06118,Primer Premio Ordinario
20/08/2016,66.0,120000,29174,Segundo Premio Ordinario
25/08/2016,67.0,300000,76688,Primer Premio Ordinario
25/08/2016,67.0,60000,37055,Segundo Premio Ordinario
27/08/2016,68.0,600000,61621,Primer Premio Ordinario
27/08/2016,68.0,120000,20814,Segundo Premio Ordinario
01/09/2016,69.0,300000,41846,Primer Premio Ordinario
01/09/2016,69.0,60000,36861,Segundo Premio Ordinario
03/09/2016,70.0,1000000,12874,Primer Premio Extraordinario
03/09/2016,70.0,250000,84488,Segundo Premio Extraordinario
03/09/2016,70.0,50000,06450,Tercer Premio Extraordinario
08/09/2016,71.0,300000,95786,Primer Premio Ordinario
08/09/2016,71.0,60000,00920,Segundo Premio Ordinario
10/09/2016,72.0,600000,46574,Primer Premio Ordinario
10/09/2016,72.0,120000,46718,Segundo Premio Ordinario
15/09/2016,73.0,300000,27695,Primer Premio Ordinario
15/09/2016,73.0,60000,04778,Segundo Premio Ordinario
17/09/2016,74.0,600000,02169,Primer Premio Ordinario
17/09/2016,74.0,120000,77811,Segundo Premio Ordinario
22/09/2016,75.0,300000,14599,Primer Premio Ordinario
22/09/2016,75.0,60000,57379,Segundo Premio Ordinario
24/09/2016,76.0,600000,17413,Primer Premio Ordinario
24/09/2016,76.0,120000,08201,Segundo Premio Ordinario
29/09/2016,77.0,300000,05165,Primer Premio Ordinario
29/09/2016,77.0,60000,58008,Segundo Premio Ordinario
01/10/2016,78.0,600000,53324,Primer Premio Ordinario
01/10/2016,78.0,120000,39746,Segundo Premio Ordinario
06/10/2016,79.0,300000,58965,Primer Premio Ordinario
06/10/2016,79.0,60000,65285,Segundo Premio Ordinario
08/10/2016,80.0,1000000,52154,Primer Premio Extraordinario
08/10/2016,80.0,250000,83633,Segundo Premio Extraordinario
08/10/2016,80.0,50000,81023,Tercer Premio Extraordinario
13/10/2016,81.0,300000,98970,Primer Premio Ordinario
13/10/2016,81.0,60000,35264,Segundo Premio Ordinario
15/10/2016,82.0,600000,40886,Primer Premio Ordinario
15/10/2016,82.0,120000,04736,Segundo Premio Ordinario
20/10/2016,83.0,300000,76118,Primer Premio Ordinario
20/10/2016,83.0,60000,89495,Segundo Premio Ordinario
22/10/2016,84.0,600000,28871,Primer Premio Ordinario
22/10/2016,84.0,120000,08256,Segundo Premio Ordinario
27/10/2016,85.0,300000,37227,Primer Premio Ordinario
27/10/2016,85.0,60000,57321,Segundo Premio Ordinario
29/10/2016,86.0,600000,85644,Primer Premio Ordinario
29/10/2016,86.0,120000,01427,Segundo Premio Ordinario
03/11/2016,87.0,300000,81150,Primer Premio Ordinario
03/11/2016,87.0,60000,28895,Segundo Premio Ordinario
05/11/2016,88.0,600000,70195,Primer Premio Ordinario
05/11/2016,88.0,120000,28147,Segundo Premio Ordinario
10/11/2016,89.0,300000,10008,Primer Premio Ordinario
10/11/2016,89.0,60000,40629,Segundo Premio Ordinario
12/11/2016,90.0,1000000,42583,Primer Premio Extraordinario
12/11/2016,90.0,250000,97545,Segundo Premio Extraordinario
12/11/2016,90.0,50000,68800,Tercer Premio Extraordinario
17/11/2016,91.0,300000,94562,Primer Premio Ordinario
17/11/2016,91.0,60000,18491,Segundo Premio Ordinario
19/11/2016,92.0,600000,26956,Primer Premio Ordinario
19/11/2016,92.0,120000,15726,Segundo Premio Ordinario
24/11/2016,93.0,300000,44333,Primer Premio Ordinario
24/11/2016,93.0,60000,83524,Segundo Premio Ordinario
26/11/2016,94.0,600000,73778,Primer Premio Ordinario
26/11/2016,94.0,120000,27412,Segundo Premio Ordinario
01/12/2016,95.0,300000,63075,Primer Premio Ordinario
01/12/2016,95.0,60000,36725,Segundo Premio Ordinario
03/12/2016,96.0,600000,04975,Primer Premio Ordinario
03/12/2016,96.0,120000,94185,Segundo Premio Ordinario
08/12/2016,97.0,300000,57225,Primer Premio Ordinario
08/12/2016,97.0,60000,98993,Segundo Premio Ordinario
10/12/2016,98.0,1000000,40173,Primer Premio Extraordinario
10/12/2016,98.0,250000,84953,Segundo Premio Extraordinario
10/12/2016,98.0,50000,61548,Tercer Premio Extraordinario
15/12/2016,99.0,300000,74289,Primer Premio Ordinario
15/12/2016,99.0,60000,74312,Segundo Premio Ordinario
17/12/2016,100.0,600000,15784,Primer Premio Ordinario
17/12/2016,100.0,120000,00817,Segundo Premio Ordinario
22/12/2016,,4000000,66513,Primer Premio
22/12/2016,,1250000,04536,Segundo Premio
22/12/2016,,500000,78748,Tercer Premio
22/12/2016,,200000,07211,1º Cuarto Premio
22/12/2016,,200000,59444,2º Cuarto Premio
22/12/2016,,60000,03371,1º Quinto Premio
22/12/2016,,60000,60272,2º Quinto Premio
22/12/2016,,60000,91917,3º Quinto Premio
22/12/2016,,60000,19152,4º Quinto Premio
22/12/2016,,60000,22259,5º Quinto Premio
22/12/2016,,60000,70264,6º Quinto Premio
22/12/2016,,60000,39415,7º Quinto Premio
22/12/2016,,60000,68981,8º Quinto Premio
22/12/2016,101.0,300000,94632,Primer Premio Ordinario
22/12/2016,101.0,60000,48035,Segundo Premio Ordinario
05/01/2017,1.0,300000,08187,Primer Premio Ordinario
05/01/2017,1.0,60000,37312,Segundo Premio Ordinario
06/01/2017,2.0,2000000,08354,Primer Premio Extraordinario
06/01/2017,2.0,750000,95379,Segundo Premio Extraordinario
06/01/2017,2.0,250000,85073,Tercer Premio Extraordinario
12/01/2017,3.0,300000,10576,Primer Premio Ordinario
12/01/2017,3.0,60000,10686,Segundo Premio Ordinario
14/01/2017,4.0,1300000,20278,Primer Premio Extraordinario
14/01/2017,4.0,250000,69590,Segundo Premio Extraordinario
19/01/2017,5.0,300000,54354,Primer Premio Ordinario
19/01/2017,5.0,60000,11474,Segundo Premio Ordinario
21/01/2017,6.0,1000000,96780,Primer Premio Extraordinario
21/01/2017,6.0,250000,19819,Segundo Premio Extraordinario
21/01/2017,6.0,50000,62228,Tercer Premio Extraordinario
26/01/2017,7.0,300000,24667,Primer Premio Ordinario
26/01/2017,7.0,60000,62159,Segundo Premio Ordinario
28/01/2017,8.0,600000,34713,Primer Premio Ordinario
28/01/2017,8.0,120000,03471,Segundo Premio Ordinario
02/02/2017,9.0,300000,87710,Primer Premio Ordinario
02/02/2017,9.0,60000,16357,Segundo Premio Ordinario
04/02/2017,10.0,600000,59613,Primer Premio Ordinario
04/02/2017,10.0,120000,13885,Segundo Premio Ordinario
09/02/2017,11.0,300000,01905,Primer Premio Ordinario
09/02/2017,11.0,60000,40620,Segundo Premio Ordinario
11/02/2017,12.0,1300000,33414,Primer Premio Extraordinario
11/02/2017,12.0,250000,76858,Segundo Premio Extraordinario
16/02/2017,13.0,300000,21078,Primer Premio Ordinario
16/02/2017,13.0,60000,49641,Segundo Premio Ordinario
18/02/2017,14.0,600000,18358,Primer Premio Ordinario
18/02/2017,14.0,120000,41321,Segundo Premio Ordinario
23/02/2017,15.0,300000,08241,Primer Premio Ordinario
23/02/2017,15.0,60000,92458,Segundo Premio Ordinario
25/02/2017,16.0,600000,08036,Primer Premio Ordinario
25/02/2017,16.0,120000,73722,Segundo Premio Ordinario
02/03/2017,17.0,300000,35085,Primer Premio Ordinario
02/03/2017,17.0,60000,40405,Segundo Premio Ordinario
04/03/2017,18.0,600000,79961,Primer Premio Ordinario
04/03/2017,18.0,120000,79050,Segundo Premio Ordinario
09/03/2017,19.0,300000,78042,Primer Premio Ordinario
09/03/2017,19.0,60000,98121,Segundo Premio Ordinario
11/03/2017,20.0,600000,60450,Primer Premio Ordinario
11/03/2017,20.0,120000,51066,Segundo Premio Ordinario
16/03/2017,21.0,300000,55790,Primer Premio Ordinario
16/03/2017,21.0,60000,79764,Segundo Premio Ordinario
18/03/2017,22.0,1300000,39813,Primer Premio Extraordinario
18/03/2017,22.0,250000,54951,Segundo Premio Extraordinario
23/03/2017,23.0,300000,15922,Primer Premio Ordinario
23/03/2017,23.0,60000,74287,Segundo Premio Ordinario
25/03/2017,24.0,600000,40590,Primer Premio Ordinario
25/03/2017,24.0,120000,05746,Segundo Premio Ordinario
30/03/2017,25.0,300000,09006,Primer Premio Ordinario
30/03/2017,25.0,60000,50404,Segundo Premio Ordinario
01/04/2017,26.0,600000,04210,Primer Premio Ordinario
01/04/2017,26.0,120000,82511,Segundo Premio Ordinario
06/04/2017,27.0,300000,73599,Primer Premio Ordinario
06/04/2017,27.0,60000,49851,Segundo Premio Ordinario
08/04/2017,28.0,1000000,15369,Primer Premio Extraordinario
08/04/2017,28.0,250000,00769,Segundo Premio Extraordinario
08/04/2017,28.0,50000,70835,Tercer Premio Extraordinario
13/04/2017,29.0,300000,93539,Primer Premio Ordinario
13/04/2017,29.0,60000,14180,Segundo Premio Ordinario
15/04/2017,30.0,600000,53305,Primer Premio Ordinario
15/04/2017,30.0,120000,07412,Segundo Premio Ordinario
20/04/2017,31.0,300000,83597,Primer Premio Ordinario
20/04/2017,31.0,60000,27660,Segundo Premio Ordinario
22/04/2017,32.0,600000,50856,Primer Premio Ordinario
22/04/2017,32.0,120000,93178,Segundo Premio Ordinario
27/04/2017,33.0,300000,25713,Primer Premio Ordinario
27/04/2017,33.0,60000,44899,Segundo Premio Ordinario
29/04/2017,34.0,600000,80361,Primer Premio Ordinario
29/04/2017,34.0,120000,02345,Segundo Premio Ordinario
04/05/2017,35.0,300000,74091,Primer Premio Ordinario
04/05/2017,35.0,60000,61718,Segundo Premio Ordinario
06/05/2017,36.0,1000000,18311,Primer Premio Extraordinario
06/05/2017,36.0,250000,68876,Segundo Premio Extraordinario
06/05/2017,36.0,50000,69731,Tercer Premio Extraordinario
11/05/2017,37.0,300000,38124,Primer Premio Ordinario
11/05/2017,37.0,60000,93991,Segundo Premio Ordinario
13/05/2017,38.0,600000,48198,Primer Premio Ordinario
13/05/2017,38.0,120000,19744,Segundo Premio Ordinario
18/05/2017,39.0,300000,45820,Primer Premio Ordinario
18/05/2017,39.0,60000,38936,Segundo Premio Ordinario
20/05/2017,40.0,600000,43060,Primer Premio Ordinario
20/05/2017,40.0,120000,54164,Segundo Premio Ordinario
25/05/2017,41.0,300000,49534,Primer Premio Ordinario
25/05/2017,41.0,60000,79119,Segundo Premio Ordinario
27/05/2017,42.0,600000,14198,Primer Premio Ordinario
27/05/2017,42.0,120000,95964,Segundo Premio Ordinario
01/06/2017,43.0,300000,89121,Primer Premio Ordinario
01/06/2017,43.0,60000,02397,Segundo Premio Ordinario
03/06/2017,44.0,600000,12840,Primer Premio Ordinario
03/06/2017,44.0,120000,06614,Segundo Premio Ordinario
08/06/2017,45.0,300000,41260,Primer Premio Ordinario
08/06/2017,45.0,60000,17184,Segundo Premio Ordinario
10/06/2017,46.0,1000000,60848,Primer Premio Extraordinario
10/06/2017,46.0,250000,47856,Segundo Premio Extraordinario
10/06/2017,46.0,50000,81467,Tercer Premio Extraordinario
15/06/2017,47.0,300000,85299,Primer Premio Ordinario
15/06/2017,47.0,60000,26267,Segundo Premio Ordinario
17/06/2017,48.0,600000,79353,Primer Premio Ordinario
17/06/2017,48.0,120000,77760,Segundo Premio Ordinario
22/06/2017,49.0,300000,49190,Primer Premio Ordinario
22/06/2017,49.0,60000,37159,Segundo Premio Ordinario
24/06/2017,50.0,600000,23204,Primer Premio Ordinario
24/06/2017,50.0,120000,69266,Segundo Premio Ordinario
29/06/2017,51.0,300000,88789,Primer Premio Ordinario
29/06/2017,51.0,60000,19116,Segundo Premio Ordinario
01/07/2017,52.0,2000000,02937,Primer Premio Extraordinario
01/07/2017,52.0,600000,49501,Segundo Premio Extraordinario
01/07/2017,52.0,200000,49804,Tercer Premio Extraordinario
06/07/2017,53.0,300000,26519,Primer Premio Ordinario
06/07/2017,53.0,60000,79089,Segundo Premio Ordinario
08/07/2017,54.0,1000000,35218,Primer Premio Extraordinario
08/07/2017,54.0,250000,32739,Segundo Premio Extraordinario
08/07/2017,54.0,50000,17309,Tercer Premio Extraordinario
13/07/2017,55.0,300000,45298,Primer Premio Ordinario
13/07/2017,55.0,60000,91280,Segundo Premio Ordinario
15/07/2017,56.0,600000,80233,Primer Premio Ordinario
15/07/2017,56.0,120000,43834,Segundo Premio Ordinario
20/07/2017,57.0,300000,46287,Primer Premio Ordinario
20/07/2017,57.0,60000,78676,Segundo Premio Ordinario
22/07/2017,58.0,600000,03817,Primer Premio Ordinario
22/07/2017,58.0,120000,68813,Segundo Premio Ordinario
27/07/2017,59.0,300000,19382,Primer Premio Ordinario
27/07/2017,59.0,60000,47097,Segundo Premio Ordinario
29/07/2017,60.0,600000,14347,Primer Premio Ordinario
29/07/2017,60.0,120000,75713,Segundo Premio Ordinario
03/08/2017,61.0,300000,46911,Primer Premio Ordinario
03/08/2017,61.0,60000,52941,Segundo Premio Ordinario
05/08/2017,62.0,1000000,05171,Primer Premio Extraordinario
05/08/2017,62.0,250000,16641,Segundo Premio Extraordinario
